product_id,product_name,skin_type,product_category,price_range
2975,Serum E 169,oily,Serum,High
1690,Toner D 465,sensitive,Toner,Low
7073,Sunscreen M 430,oily,Sunscreen,Medium
2501,Sunscreen C 894,normal,Sunscreen,Medium
663,Moisturizer K 559,normal,Moisturizer,Low
1802,Toner S 445,normal,Toner,Medium
7578,Sunscreen H 71,sensitive,Sunscreen,Medium
46,Sunscreen M 339,oily,Sunscreen,Medium
6715,Moisturizer A 209,oily,Moisturizer,Low
9749,Cleanser L 695,sensitive,Cleanser,Medium
5845,Moisturizer F 37,dry,Moisturizer,Medium
3232,Moisturizer F 970,dry,Moisturizer,Medium
7666,Serum J 609,dry,Serum,High
5008,Sunscreen C 491,normal,Sunscreen,Medium
8548,Moisturizer K 201,normal,Moisturizer,Low
3666,Cleanser G 530,normal,Cleanser,Low
5553,Sunscreen C 152,normal,Sunscreen,Medium
1296,Toner I 944,oily,Toner,Medium
5754,Serum O 186,normal,Serum,High
3575,Cleanser B 456,dry,Cleanser,Medium
5144,Sunscreen M 219,oily,Sunscreen,Medium
4407,Sunscreen C 299,normal,Sunscreen,Medium
5020,Toner D 304,sensitive,Toner,Low
6339,Serum T 793,sensitive,Serum,High
8405,Toner D 408,sensitive,Toner,Low
1806,Toner D 904,sensitive,Toner,Low
1545,Moisturizer P 337,sensitive,Moisturizer,Medium
2364,Cleanser B 97,dry,Cleanser,Medium
3792,Moisturizer A 540,oily,Moisturizer,Low
4186,Moisturizer K 914,normal,Moisturizer,Low
3617,Serum E 225,oily,Serum,High
7835,Moisturizer K 509,normal,Moisturizer,Low
9395,Sunscreen R 545,dry,Sunscreen,Medium
8178,Toner S 175,normal,Toner,Medium
79,Cleanser G 500,normal,Cleanser,Low
3499,Cleanser L 418,sensitive,Cleanser,Medium
1373,Moisturizer P 531,sensitive,Moisturizer,Medium
8454,Moisturizer K 128,normal,Moisturizer,Low
2297,Serum E 619,oily,Serum,High
361,Cleanser G 913,normal,Cleanser,Low
2923,Moisturizer K 942,normal,Moisturizer,Low
1562,Serum E 937,oily,Serum,High
2533,Serum O 846,normal,Serum,High
144,Serum T 723,sensitive,Serum,High
5564,Moisturizer A 286,oily,Moisturizer,Low
3840,Serum E 702,oily,Serum,High
9388,Sunscreen C 651,normal,Sunscreen,Medium
9228,Moisturizer P 846,sensitive,Moisturizer,Medium
9069,Cleanser G 915,normal,Cleanser,Low
8628,Toner D 102,sensitive,Toner,Low
5305,Cleanser L 696,sensitive,Cleanser,Medium
1328,Serum J 805,dry,Serum,High
1867,Cleanser L 541,sensitive,Cleanser,Medium
7005,Cleanser Q 407,oily,Cleanser,Low
4164,Sunscreen R 991,dry,Sunscreen,Medium
6294,Serum E 31,oily,Serum,High
1758,Cleanser Q 392,oily,Cleanser,Low
834,Toner D 996,sensitive,Toner,Low
9868,Sunscreen R 492,dry,Sunscreen,Medium
1327,Serum E 951,oily,Serum,High
1297,Moisturizer F 252,dry,Moisturizer,Medium
4465,Serum J 898,dry,Serum,High
4916,Cleanser B 535,dry,Cleanser,Medium
3452,Serum J 968,dry,Serum,High
2284,Toner I 162,oily,Toner,Medium
5016,Cleanser L 682,sensitive,Cleanser,Medium
9347,Toner I 406,oily,Toner,Medium
4176,Sunscreen H 280,sensitive,Sunscreen,Medium
730,Toner D 739,sensitive,Toner,Low
352,Toner D 244,sensitive,Toner,Low
7058,Serum J 388,dry,Serum,High
6556,Toner N 347,dry,Toner,Low
3431,Cleanser B 851,dry,Cleanser,Medium
892,Moisturizer K 913,normal,Moisturizer,Low
3251,Toner I 450,oily,Toner,Medium
5860,Serum O 119,normal,Serum,High
6217,Moisturizer P 403,sensitive,Moisturizer,Medium
9404,Sunscreen M 213,oily,Sunscreen,Medium
7250,Toner I 338,oily,Toner,Medium
8258,Sunscreen R 800,dry,Sunscreen,Medium
7167,Serum O 980,normal,Serum,High
4947,Sunscreen H 458,sensitive,Sunscreen,Medium
5091,Toner D 756,sensitive,Toner,Low
674,Cleanser G 770,normal,Cleanser,Low
1487,Serum J 696,dry,Serum,High
2257,Moisturizer K 567,normal,Moisturizer,Low
8655,Serum E 827,oily,Serum,High
518,Sunscreen R 179,dry,Sunscreen,Medium
7690,Sunscreen H 784,sensitive,Sunscreen,Medium
6748,Moisturizer A 262,oily,Moisturizer,Low
33,Serum T 804,sensitive,Serum,High
9843,Toner I 888,oily,Toner,Medium
9963,Sunscreen M 208,oily,Sunscreen,Medium
8408,Sunscreen H 813,sensitive,Sunscreen,Medium
2118,Toner D 551,sensitive,Toner,Low
4240,Serum J 743,dry,Serum,High
658,Cleanser L 247,sensitive,Cleanser,Medium
9349,Toner N 538,dry,Toner,Low
9491,Cleanser B 407,dry,Cleanser,Medium
1361,Moisturizer K 177,normal,Moisturizer,Low
3569,Toner I 375,oily,Toner,Medium
148,Sunscreen M 648,oily,Sunscreen,Medium
2796,Serum T 732,sensitive,Serum,High
9417,Toner N 81,dry,Toner,Low
4282,Moisturizer P 412,sensitive,Moisturizer,Medium
8918,Cleanser B 589,dry,Cleanser,Medium
6071,Sunscreen R 169,dry,Sunscreen,Medium
6259,Moisturizer F 147,dry,Moisturizer,Medium
25,Cleanser G 549,normal,Cleanser,Low
1087,Cleanser L 415,sensitive,Cleanser,Medium
3533,Toner S 569,normal,Toner,Medium
8340,Toner I 518,oily,Toner,Medium
223,Moisturizer A 153,oily,Moisturizer,Low
8907,Sunscreen R 841,dry,Sunscreen,Medium
9558,Cleanser L 275,sensitive,Cleanser,Medium
4778,Toner S 768,normal,Toner,Medium
545,Sunscreen R 834,dry,Sunscreen,Medium
7396,Serum O 468,normal,Serum,High
3193,Cleanser G 845,normal,Cleanser,Low
5120,Cleanser G 409,normal,Cleanser,Low
3500,Sunscreen M 334,oily,Sunscreen,Medium
1465,Cleanser L 230,sensitive,Cleanser,Medium
9994,Cleanser B 525,dry,Cleanser,Medium
4548,Serum J 924,dry,Serum,High
9721,Moisturizer F 592,dry,Moisturizer,Medium
4904,Sunscreen R 411,dry,Sunscreen,Medium
7526,Cleanser G 310,normal,Cleanser,Low
8012,Cleanser G 680,normal,Cleanser,Low
8382,Cleanser L 73,sensitive,Cleanser,Medium
5385,Moisturizer P 30,sensitive,Moisturizer,Medium
3478,Toner D 165,sensitive,Toner,Low
168,Toner S 7,normal,Toner,Medium
1951,Cleanser G 12,normal,Cleanser,Low
882,Sunscreen M 34,oily,Sunscreen,Medium
4347,Sunscreen H 757,sensitive,Sunscreen,Medium
1173,Toner S 860,normal,Toner,Medium
2296,Toner N 168,dry,Toner,Low
5610,Cleanser B 550,dry,Cleanser,Medium
3210,Serum O 835,normal,Serum,High
2639,Moisturizer K 80,normal,Moisturizer,Low
1014,Cleanser B 457,dry,Cleanser,Medium
1295,Sunscreen H 935,sensitive,Sunscreen,Medium
6218,Toner I 178,oily,Toner,Medium
7892,Serum J 931,dry,Serum,High
5746,Cleanser L 944,sensitive,Cleanser,Medium
615,Serum O 103,normal,Serum,High
647,Toner S 155,normal,Toner,Medium
9865,Cleanser B 659,dry,Cleanser,Medium
551,Toner S 955,normal,Toner,Medium
4919,Toner D 943,sensitive,Toner,Low
6324,Toner I 582,oily,Toner,Medium
707,Sunscreen C 999,normal,Sunscreen,Medium
3665,Moisturizer K 550,normal,Moisturizer,Low
3106,Sunscreen H 635,sensitive,Sunscreen,Medium
1647,Sunscreen R 753,dry,Sunscreen,Medium
2648,Cleanser Q 28,oily,Cleanser,Low
8856,Sunscreen H 890,sensitive,Sunscreen,Medium
4872,Serum E 33,oily,Serum,High
7566,Toner S 853,normal,Toner,Medium
3332,Moisturizer F 280,dry,Moisturizer,Medium
6721,Cleanser L 787,sensitive,Cleanser,Medium
6249,Cleanser G 831,normal,Cleanser,Low
6195,Cleanser L 424,sensitive,Cleanser,Medium
4346,Moisturizer A 625,oily,Moisturizer,Low
3091,Cleanser G 815,normal,Cleanser,Low
5760,Toner D 171,sensitive,Toner,Low
6096,Toner N 308,dry,Toner,Low
8475,Serum T 441,sensitive,Serum,High
2182,Cleanser G 797,normal,Cleanser,Low
6335,Sunscreen M 571,oily,Sunscreen,Medium
3115,Serum O 254,normal,Serum,High
5512,Sunscreen C 516,normal,Sunscreen,Medium
4190,Serum J 305,dry,Serum,High
1996,Sunscreen C 316,normal,Sunscreen,Medium
7876,Sunscreen M 282,oily,Sunscreen,Medium
6322,Toner S 176,normal,Toner,Medium
147,Serum E 397,oily,Serum,High
612,Sunscreen C 507,normal,Sunscreen,Medium
6593,Moisturizer P 97,sensitive,Moisturizer,Medium
1914,Serum J 989,dry,Serum,High
7655,Toner S 773,normal,Toner,Medium
8769,Moisturizer A 835,oily,Moisturizer,Low
5597,Moisturizer A 762,oily,Moisturizer,Low
8979,Moisturizer K 620,normal,Moisturizer,Low
1895,Sunscreen H 136,sensitive,Sunscreen,Medium
8614,Serum E 713,oily,Serum,High
6005,Toner I 319,oily,Toner,Medium
9233,Serum T 935,sensitive,Serum,High
2800,Moisturizer P 36,sensitive,Moisturizer,Medium
5849,Toner S 830,normal,Toner,Medium
7685,Sunscreen M 154,oily,Sunscreen,Medium
5876,Cleanser Q 687,oily,Cleanser,Low
8005,Cleanser G 99,normal,Cleanser,Low
4593,Moisturizer K 943,normal,Moisturizer,Low
3765,Moisturizer F 896,dry,Moisturizer,Medium
5127,Sunscreen R 451,dry,Sunscreen,Medium
3183,Toner I 121,oily,Toner,Medium
2470,Cleanser B 465,dry,Cleanser,Medium
9924,Serum O 69,normal,Serum,High
803,Cleanser G 314,normal,Cleanser,Low
1767,Moisturizer P 204,sensitive,Moisturizer,Medium
8997,Sunscreen C 1000,normal,Sunscreen,Medium
546,Sunscreen C 891,normal,Sunscreen,Medium
8647,Cleanser G 283,normal,Cleanser,Low
6128,Moisturizer K 581,normal,Moisturizer,Low
4464,Moisturizer K 56,normal,Moisturizer,Low
2406,Toner I 405,oily,Toner,Medium
5434,Toner I 8,oily,Toner,Medium
4182,Serum O 144,normal,Serum,High
9000,Cleanser G 722,normal,Cleanser,Low
1152,Sunscreen C 893,normal,Sunscreen,Medium
1872,Serum O 199,normal,Serum,High
5359,Cleanser G 796,normal,Cleanser,Low
1104,Moisturizer A 81,oily,Moisturizer,Low
1680,Moisturizer K 706,normal,Moisturizer,Low
2042,Cleanser Q 983,oily,Cleanser,Low
4814,Cleanser Q 231,oily,Cleanser,Low
2058,Toner I 218,oily,Toner,Medium
2705,Sunscreen M 583,oily,Sunscreen,Medium
1149,Cleanser L 963,sensitive,Cleanser,Medium
3897,Moisturizer P 583,sensitive,Moisturizer,Medium
8480,Serum O 689,normal,Serum,High
5321,Toner I 815,oily,Toner,Medium
2712,Serum E 40,oily,Serum,High
3927,Cleanser Q 852,oily,Cleanser,Low
3946,Serum E 128,oily,Serum,High
3557,Serum T 679,sensitive,Serum,High
965,Cleanser B 220,dry,Cleanser,Medium
7892,Toner N 947,dry,Toner,Low
9030,Cleanser G 541,normal,Cleanser,Low
7601,Moisturizer K 830,normal,Moisturizer,Low
5416,Sunscreen M 880,oily,Sunscreen,Medium
213,Cleanser B 164,dry,Cleanser,Medium
2598,Serum E 514,oily,Serum,High
5309,Toner I 617,oily,Toner,Medium
6195,Cleanser Q 236,oily,Cleanser,Low
1827,Sunscreen M 854,oily,Sunscreen,Medium
2420,Cleanser L 103,sensitive,Cleanser,Medium
9800,Moisturizer K 91,normal,Moisturizer,Low
6165,Serum O 574,normal,Serum,High
7458,Cleanser G 28,normal,Cleanser,Low
8471,Toner S 100,normal,Toner,Medium
4944,Sunscreen R 752,dry,Sunscreen,Medium
787,Cleanser Q 751,oily,Cleanser,Low
4398,Toner S 579,normal,Toner,Medium
4548,Sunscreen R 859,dry,Sunscreen,Medium
6454,Toner D 136,sensitive,Toner,Low
2560,Moisturizer F 581,dry,Moisturizer,Medium
4473,Moisturizer F 218,dry,Moisturizer,Medium
3946,Serum T 409,sensitive,Serum,High
2855,Moisturizer A 789,oily,Moisturizer,Low
2835,Toner S 220,normal,Toner,Medium
2915,Serum J 377,dry,Serum,High
1941,Toner S 448,normal,Toner,Medium
3439,Sunscreen H 536,sensitive,Sunscreen,Medium
4280,Sunscreen R 870,dry,Sunscreen,Medium
2577,Cleanser Q 163,oily,Cleanser,Low
3679,Cleanser G 896,normal,Cleanser,Low
9356,Sunscreen H 566,sensitive,Sunscreen,Medium
5491,Serum E 240,oily,Serum,High
3516,Cleanser B 815,dry,Cleanser,Medium
2064,Serum E 902,oily,Serum,High
7425,Moisturizer F 11,dry,Moisturizer,Medium
3195,Sunscreen H 273,sensitive,Sunscreen,Medium
3552,Serum T 120,sensitive,Serum,High
3928,Cleanser B 543,dry,Cleanser,Medium
450,Moisturizer F 921,dry,Moisturizer,Medium
770,Cleanser B 241,dry,Cleanser,Medium
1706,Sunscreen H 697,sensitive,Sunscreen,Medium
3529,Sunscreen C 568,normal,Sunscreen,Medium
2805,Moisturizer A 275,oily,Moisturizer,Low
1154,Serum T 550,sensitive,Serum,High
2076,Cleanser B 564,dry,Cleanser,Medium
5724,Serum T 291,sensitive,Serum,High
1793,Moisturizer P 768,sensitive,Moisturizer,Medium
7053,Toner I 653,oily,Toner,Medium
1058,Sunscreen C 958,normal,Sunscreen,Medium
5177,Cleanser G 761,normal,Cleanser,Low
708,Serum O 207,normal,Serum,High
356,Moisturizer A 221,oily,Moisturizer,Low
1789,Toner N 686,dry,Toner,Low
8848,Moisturizer A 611,oily,Moisturizer,Low
3588,Serum O 651,normal,Serum,High
2536,Toner S 53,normal,Toner,Medium
7991,Moisturizer K 984,normal,Moisturizer,Low
8424,Sunscreen H 522,sensitive,Sunscreen,Medium
3435,Sunscreen H 656,sensitive,Sunscreen,Medium
657,Sunscreen M 890,oily,Sunscreen,Medium
9110,Moisturizer A 812,oily,Moisturizer,Low
1435,Toner D 169,sensitive,Toner,Low
13,Cleanser L 977,sensitive,Cleanser,Medium
653,Sunscreen R 371,dry,Sunscreen,Medium
8845,Serum E 474,oily,Serum,High
3130,Toner D 789,sensitive,Toner,Low
2998,Sunscreen M 360,oily,Sunscreen,Medium
70,Sunscreen H 258,sensitive,Sunscreen,Medium
4184,Sunscreen C 501,normal,Sunscreen,Medium
3144,Serum O 250,normal,Serum,High
2107,Toner S 30,normal,Toner,Medium
9197,Sunscreen H 40,sensitive,Sunscreen,Medium
5159,Serum T 947,sensitive,Serum,High
5093,Cleanser Q 615,oily,Cleanser,Low
1166,Cleanser L 652,sensitive,Cleanser,Medium
2535,Serum T 101,sensitive,Serum,High
5824,Sunscreen M 391,oily,Sunscreen,Medium
5929,Sunscreen C 835,normal,Sunscreen,Medium
2154,Serum T 63,sensitive,Serum,High
4168,Serum T 701,sensitive,Serum,High
3612,Moisturizer P 173,sensitive,Moisturizer,Medium
6439,Moisturizer A 842,oily,Moisturizer,Low
900,Moisturizer F 96,dry,Moisturizer,Medium
5393,Toner D 465,sensitive,Toner,Low
2857,Serum O 671,normal,Serum,High
6948,Cleanser L 484,sensitive,Cleanser,Medium
4224,Toner D 824,sensitive,Toner,Low
71,Toner N 262,dry,Toner,Low
2288,Cleanser L 445,sensitive,Cleanser,Medium
7526,Toner I 822,oily,Toner,Medium
2551,Moisturizer A 518,oily,Moisturizer,Low
3043,Serum T 995,sensitive,Serum,High
3764,Moisturizer K 667,normal,Moisturizer,Low
5471,Moisturizer A 313,oily,Moisturizer,Low
9033,Toner S 453,normal,Toner,Medium
7743,Cleanser B 816,dry,Cleanser,Medium
8534,Sunscreen C 178,normal,Sunscreen,Medium
9534,Serum T 7,sensitive,Serum,High
814,Toner I 360,oily,Toner,Medium
2802,Cleanser Q 929,oily,Cleanser,Low
1805,Cleanser G 367,normal,Cleanser,Low
2984,Cleanser Q 807,oily,Cleanser,Low
6073,Cleanser B 210,dry,Cleanser,Medium
681,Serum T 564,sensitive,Serum,High
7817,Toner S 335,normal,Toner,Medium
8095,Serum T 733,sensitive,Serum,High
9481,Sunscreen H 396,sensitive,Sunscreen,Medium
4181,Serum O 4,normal,Serum,High
8376,Cleanser B 280,dry,Cleanser,Medium
3353,Serum J 906,dry,Serum,High
9830,Sunscreen R 252,dry,Sunscreen,Medium
7770,Toner D 642,sensitive,Toner,Low
6461,Sunscreen M 433,oily,Sunscreen,Medium
8738,Serum E 510,oily,Serum,High
1938,Toner N 684,dry,Toner,Low
5908,Toner I 462,oily,Toner,Medium
6606,Moisturizer F 622,dry,Moisturizer,Medium
7380,Moisturizer P 229,sensitive,Moisturizer,Medium
2423,Cleanser B 774,dry,Cleanser,Medium
5267,Moisturizer F 79,dry,Moisturizer,Medium
8495,Sunscreen C 755,normal,Sunscreen,Medium
5599,Moisturizer F 363,dry,Moisturizer,Medium
5095,Sunscreen R 195,dry,Sunscreen,Medium
1741,Moisturizer A 426,oily,Moisturizer,Low
1949,Sunscreen R 612,dry,Sunscreen,Medium
8569,Moisturizer A 467,oily,Moisturizer,Low
3309,Sunscreen C 266,normal,Sunscreen,Medium
7469,Toner I 962,oily,Toner,Medium
1929,Serum E 336,oily,Serum,High
874,Toner I 180,oily,Toner,Medium
9353,Moisturizer A 802,oily,Moisturizer,Low
8083,Toner I 113,oily,Toner,Medium
384,Sunscreen C 644,normal,Sunscreen,Medium
6083,Toner I 216,oily,Toner,Medium
9145,Toner I 388,oily,Toner,Medium
6364,Serum E 246,oily,Serum,High
8280,Moisturizer P 140,sensitive,Moisturizer,Medium
6443,Cleanser G 321,normal,Cleanser,Low
9877,Sunscreen H 482,sensitive,Sunscreen,Medium
6034,Toner S 548,normal,Toner,Medium
4414,Cleanser Q 146,oily,Cleanser,Low
8790,Moisturizer P 933,sensitive,Moisturizer,Medium
3424,Cleanser G 965,normal,Cleanser,Low
4005,Cleanser G 782,normal,Cleanser,Low
8905,Toner S 44,normal,Toner,Medium
9426,Serum E 699,oily,Serum,High
6560,Cleanser L 663,sensitive,Cleanser,Medium
9989,Cleanser G 567,normal,Cleanser,Low
9832,Toner D 548,sensitive,Toner,Low
3003,Serum T 133,sensitive,Serum,High
1993,Cleanser L 180,sensitive,Cleanser,Medium
4832,Cleanser Q 206,oily,Cleanser,Low
6481,Cleanser B 334,dry,Cleanser,Medium
9267,Cleanser Q 499,oily,Cleanser,Low
1575,Serum J 851,dry,Serum,High
2752,Moisturizer P 141,sensitive,Moisturizer,Medium
2678,Sunscreen C 707,normal,Sunscreen,Medium
8709,Toner N 196,dry,Toner,Low
8665,Toner S 18,normal,Toner,Medium
3372,Moisturizer P 609,sensitive,Moisturizer,Medium
118,Moisturizer K 429,normal,Moisturizer,Low
7600,Sunscreen M 723,oily,Sunscreen,Medium
2795,Moisturizer F 983,dry,Moisturizer,Medium
1666,Moisturizer P 484,sensitive,Moisturizer,Medium
2406,Serum O 496,normal,Serum,High
7415,Toner I 123,oily,Toner,Medium
9212,Moisturizer A 256,oily,Moisturizer,Low
6321,Cleanser B 294,dry,Cleanser,Medium
282,Moisturizer F 602,dry,Moisturizer,Medium
7206,Toner N 641,dry,Toner,Low
6709,Toner D 254,sensitive,Toner,Low
7713,Moisturizer F 963,dry,Moisturizer,Medium
8645,Cleanser G 532,normal,Cleanser,Low
6933,Serum E 273,oily,Serum,High
6811,Toner N 592,dry,Toner,Low
9656,Moisturizer F 832,dry,Moisturizer,Medium
8593,Toner N 791,dry,Toner,Low
636,Toner I 697,oily,Toner,Medium
2101,Toner D 832,sensitive,Toner,Low
7548,Toner I 435,oily,Toner,Medium
1474,Moisturizer F 768,dry,Moisturizer,Medium
920,Cleanser Q 434,oily,Cleanser,Low
3493,Moisturizer K 658,normal,Moisturizer,Low
7834,Toner N 691,dry,Toner,Low
4692,Toner I 586,oily,Toner,Medium
5282,Cleanser Q 907,oily,Cleanser,Low
4384,Serum T 969,sensitive,Serum,High
3027,Toner I 398,oily,Toner,Medium
9041,Moisturizer P 409,sensitive,Moisturizer,Medium
7455,Cleanser G 672,normal,Cleanser,Low
2502,Toner I 427,oily,Toner,Medium
6026,Serum J 838,dry,Serum,High
5447,Sunscreen C 394,normal,Sunscreen,Medium
262,Toner N 526,dry,Toner,Low
4023,Cleanser G 904,normal,Cleanser,Low
6459,Toner D 821,sensitive,Toner,Low
3185,Toner D 679,sensitive,Toner,Low
334,Sunscreen C 213,normal,Sunscreen,Medium
5129,Moisturizer P 532,sensitive,Moisturizer,Medium
2635,Cleanser G 198,normal,Cleanser,Low
2694,Serum E 625,oily,Serum,High
5709,Sunscreen H 971,sensitive,Sunscreen,Medium
7120,Serum J 68,dry,Serum,High
3917,Sunscreen C 542,normal,Sunscreen,Medium
2201,Cleanser L 248,sensitive,Cleanser,Medium
4414,Toner D 658,sensitive,Toner,Low
2504,Toner N 567,dry,Toner,Low
7713,Toner N 646,dry,Toner,Low
6647,Sunscreen M 899,oily,Sunscreen,Medium
6930,Sunscreen H 555,sensitive,Sunscreen,Medium
6957,Sunscreen M 911,oily,Sunscreen,Medium
137,Sunscreen R 505,dry,Sunscreen,Medium
8118,Cleanser B 757,dry,Cleanser,Medium
9074,Toner S 309,normal,Toner,Medium
8834,Serum T 857,sensitive,Serum,High
5024,Serum E 302,oily,Serum,High
8278,Toner D 502,sensitive,Toner,Low
6416,Sunscreen R 867,dry,Sunscreen,Medium
4232,Sunscreen C 966,normal,Sunscreen,Medium
8184,Moisturizer P 142,sensitive,Moisturizer,Medium
4604,Sunscreen H 364,sensitive,Sunscreen,Medium
4473,Toner S 419,normal,Toner,Medium
2589,Cleanser Q 516,oily,Cleanser,Low
156,Moisturizer P 749,sensitive,Moisturizer,Medium
6306,Cleanser G 245,normal,Cleanser,Low
5833,Sunscreen H 790,sensitive,Sunscreen,Medium
5513,Serum O 803,normal,Serum,High
6129,Moisturizer P 952,sensitive,Moisturizer,Medium
6620,Sunscreen R 744,dry,Sunscreen,Medium
4105,Toner S 288,normal,Toner,Medium
4286,Moisturizer P 157,sensitive,Moisturizer,Medium
494,Toner S 97,normal,Toner,Medium
730,Toner D 29,sensitive,Toner,Low
8774,Toner D 184,sensitive,Toner,Low
2689,Serum O 497,normal,Serum,High
2540,Cleanser B 135,dry,Cleanser,Medium
9142,Toner N 267,dry,Toner,Low
4189,Cleanser G 674,normal,Cleanser,Low
2961,Toner N 17,dry,Toner,Low
5418,Toner D 144,sensitive,Toner,Low
8392,Sunscreen R 170,dry,Sunscreen,Medium
3646,Cleanser G 774,normal,Cleanser,Low
3900,Toner I 324,oily,Toner,Medium
2624,Serum T 682,sensitive,Serum,High
5170,Moisturizer F 370,dry,Moisturizer,Medium
1780,Cleanser Q 658,oily,Cleanser,Low
2617,Cleanser G 1000,normal,Cleanser,Low
6875,Cleanser B 846,dry,Cleanser,Medium
9248,Cleanser B 166,dry,Cleanser,Medium
1413,Cleanser Q 59,oily,Cleanser,Low
5373,Serum T 686,sensitive,Serum,High
5543,Serum J 186,dry,Serum,High
4644,Moisturizer P 561,sensitive,Moisturizer,Medium
761,Cleanser B 126,dry,Cleanser,Medium
7638,Moisturizer P 118,sensitive,Moisturizer,Medium
5636,Sunscreen M 153,oily,Sunscreen,Medium
7637,Serum O 871,normal,Serum,High
3230,Moisturizer F 681,dry,Moisturizer,Medium
6812,Moisturizer K 971,normal,Moisturizer,Low
3497,Cleanser B 267,dry,Cleanser,Medium
4557,Toner S 572,normal,Toner,Medium
3988,Cleanser L 879,sensitive,Cleanser,Medium
5918,Serum O 396,normal,Serum,High
906,Sunscreen M 395,oily,Sunscreen,Medium
4199,Serum J 66,dry,Serum,High
4392,Moisturizer K 919,normal,Moisturizer,Low
8993,Toner D 625,sensitive,Toner,Low
1335,Toner N 70,dry,Toner,Low
7434,Cleanser Q 60,oily,Cleanser,Low
5468,Serum E 173,oily,Serum,High
3907,Sunscreen C 369,normal,Sunscreen,Medium
2518,Sunscreen C 722,normal,Sunscreen,Medium
5311,Moisturizer K 412,normal,Moisturizer,Low
7980,Sunscreen H 889,sensitive,Sunscreen,Medium
9408,Toner S 922,normal,Toner,Medium
5256,Sunscreen C 44,normal,Sunscreen,Medium
157,Moisturizer K 51,normal,Moisturizer,Low
3714,Serum T 557,sensitive,Serum,High
7146,Serum T 993,sensitive,Serum,High
7460,Sunscreen C 289,normal,Sunscreen,Medium
6728,Moisturizer F 638,dry,Moisturizer,Medium
6853,Moisturizer F 575,dry,Moisturizer,Medium
6862,Sunscreen H 907,sensitive,Sunscreen,Medium
3442,Serum E 52,oily,Serum,High
4274,Cleanser L 876,sensitive,Cleanser,Medium
7979,Serum O 439,normal,Serum,High
6743,Cleanser Q 542,oily,Cleanser,Low
6389,Toner I 324,oily,Toner,Medium
8828,Sunscreen H 285,sensitive,Sunscreen,Medium
9623,Sunscreen C 186,normal,Sunscreen,Medium
8649,Cleanser L 43,sensitive,Cleanser,Medium
3010,Serum O 20,normal,Serum,High
2202,Serum E 834,oily,Serum,High
1875,Cleanser G 391,normal,Cleanser,Low
1662,Toner N 944,dry,Toner,Low
9522,Serum E 792,oily,Serum,High
1437,Cleanser B 156,dry,Cleanser,Medium
6626,Cleanser B 875,dry,Cleanser,Medium
2896,Moisturizer F 402,dry,Moisturizer,Medium
981,Serum T 514,sensitive,Serum,High
9308,Toner D 337,sensitive,Toner,Low
4542,Cleanser L 2,sensitive,Cleanser,Medium
5249,Sunscreen H 626,sensitive,Sunscreen,Medium
5859,Sunscreen R 54,dry,Sunscreen,Medium
3130,Serum E 704,oily,Serum,High
7646,Moisturizer F 525,dry,Moisturizer,Medium
4157,Toner S 954,normal,Toner,Medium
81,Serum E 805,oily,Serum,High
